artist.hotttnesss,song.hotttnesss,duration,key,loudness,tempo,terms,year,bars_confidence,bars_start,beats_confidence,beats_start,key_confidence,location,release.name,title,artist.name
355974359,488289876,23238485,11.0,-5797,124995,progressive house,2005,1,112374,1.0,16211,175,Not available,Pictures,First Day (Album version),Timo Maas
355974359,373862971,23238485,2.0,-12838,83116,chanson,2002,957,132097,385,63151,61,Not available,Mes premiers vinyls,Le bar du grand dA(c)sir,"MichA""le Bernard"
356122889,60797181,23235873,7.0,-12246,138291,grunge,0,175,297343,0.0,34969,601,"Seattle, WA",Lost Dogs,4/20/2002,Pearl Jam
356347936,771163322,23228036,11.0,-15606,117495,neo soul,2006,7,83968,196,31976,93,United States,Joyful,Watching You,Ayo
356406618,559472776,23225424,10.0,-7098,149979,instrumental pop,0,0.01,1158,893,35841,0.0,"Seattle, Washington USA",At Last...The Duets Album,Careless Whisper,Kenny G Featuring Brian McKnight
356406618,299705214,23225424,2.0,-13.05,85746,roots reggae,0,1,28836,869,28836,0.0,Not available,Magic,Life,Jimmy Riley
356406618,612054954,23225424,0.0,-10185,97995,post-grunge,1998,186,67473,535,67473,289,"Minneapolis, MN",Feeling Strangely Fine,Gone To The Movies,Semisonic
356580342,345802234,23214975,10.0,-3952,184.15,hip hop,2000,19,52502,917,1999,0.47,"Bayshore, Long Island, NY",G.O.A.T,Hello,LL Cool J / Amil
356612934,212045406,23214975,10.0,-9994,98.07,cumbia,0,23,104594,1.0,43011,675,Not available,Voz Y Sentimiento,Decidete,Marisela
356795543,531722098,23212363,7.0,-11319,187.66,indie rock,1994,118,78228,1.0,13777,135,"Manchester, England",Devil Hopping,Party In The Sky,Inspiral Carpets
356795543,294986617,23212363,9.0,-15161,103731,heartland rock,1975,63,147123,606,32137,664,Not available,Stagepass,Waste A Little Time On Me,The Michael Stanley Band
356835221,439438996,23071302,2.0,-6467,150.08,british pop,0,104,100921,793,60177,581,Not available,Re-zoom,Everything I Do,Knack
356835221,704519988,23207138,10.0,-6348,143699,post-grunge,2002,0.54,65023,0.53,23234,504,"Escatawpa, MS",Seventeen Days,Here Without You,3 Doors Down
356835221,399431544,23207138,8.0,-4252,120309,merengue,0,98,-197959,1.0,14025,636,"Merida, Mexico",1989-2009,Otra Parte De Mi (1997 Digital Remaster),Aleks Syntek
356904127,334252474,23207138,8.0,-9832,185327,latin jazz,0,51,87151,1.0,21529,312,Not available,A Arte De Moraes Moreira,AgradeASSa Ao PelA',Moraes Moreira
356984154,443116874,23196689,7.0,-6051,160.24,pop rock,0,249,60745,0.0,21873,528,Not available,HAPr auf zu weinen,Und die Zeit vergeht,Geier Sturzflug
357049054,515963631,23194077,4.0,-3387,161739,hip hop,2004,231,59467,151,22754,91,"Harlem, NY",Purple Haze,Bubble Music,Cam'Ron
357099609,631289508,20681098,0.0,-3738,85331,dance pop,2003,462,75885,478,75885,452,"Kentwood, LA; Los Angeles, CA",Everytime,Everytime,Britney Spears
357224274,328977134,23191465,1.0,-6479,76014,dancehall,0,591,49842,591,49842,668,Not available,The Texas Ranger Project,Why,Bescenta
357329042,431882756,23183628,10.0,-6156,100881,female vocalist,1996,169,85958,357,26976,94,"Fort Meyers, FL",I'm Still Here,Ten Thousand Angels,Mindy McCready
357329042,312848207,23181016,4.0,-11594,180253,gangster rap,0,4,9468,678,9468,719,Indiana,Bloody Money,World Wind,J-MACK
357333371,281284216,23178404,4.0,-9193,101327,ghetto tech,0,76,166663,0.0,47787,0.02,Not available,The X-Factor (Side B),Drop Low,DJ X-Change featuring Joey A
357470403,717209855,23175791,2.0,-7174,123861,dance pop,1998,3,6514,826,6514,549,"Barranquilla, Colombia",Donde Estan Los Ladrones,Que Vuelvas,Shakira
357482871,528709934,23173179,2.0,-6378,110071,rap metal,1999,25,71928,886,17204,182,"Bakersfield, CA",Crossing All Over Vol. 12,Make Me Bad,Korn
357482871,304169503,23173179,5.0,-6079,130545,zydeco,0,0.03,58977,927,13214,88,Not available,Silverlined,Garden Of Eden,Donna The Buffalo
357663448,437464554,23170567,11.0,-8753,73411,brazilian pop music,0,942,53784,183,53784,0.45,Not available,Ciclo,Filosofia Pura,Gal Costa / Maria BethAC/nia
357663448,431242182,23167955,2.0,-19583,83255,orchestra,0,193,209801,513,62841,0.85,"New York, NY",My Left Foot,Drown The Dog!,Elmer Bernstein
357663448,262093962,23167955,5.0,-7249,160184,industrial rock,0,0.01,28917,962,28917,598,Missouri,Online Exclusive: Demos & Rarities,Ugly Like Me (Demo Version),Die Symphony
357784312,549998637,23160118,1.0,-10067,106961,hip hop,2001,64,57066,346,6156,151,"East Flatbush, Brooklyn, NY",Genesis,Genesis,Busta Rhymes
357784312,265861049,23160118,7.0,-6668,151939,modern rock,2008,51,69756,541,30288,661,Tennessee,Above The Noise,God Unchanging,Jaime Jamgochian
357817074,316692162,23160118,9.0,-5301,135151,pop rock,1993,97,-153034,1.0,26051,0.54,Not available,The Platinum Collection,En La Tierra Caliente,Tam Tam Go!
357985698,401502463,23157506,2.0,-30387,186138,rock,2003,3,138569,611,741,699,"Los Angeles, CA",The Missing,The Stranger,James Horner
358121073,319565987,23157506,7.0,-8071,139066,heartland rock,0,26,67359,477,26815,156,Not available,A Good Life,A Good Life,Joe Grushecky
358285252,312044456,23157506,2.0,-16682,124759,opera,0,454,237505,0.0,47633,664,Great Britain / UK,Handel Edition Volume 4 - Samson_ Messiah & Arias from Rinaldo_ Serse etc,"Rinaldo : Act 3 ""Or la tromba in suon festante"" [Rinaldo]",Marilyn Horne
358285252,266955186,23154893,2.0,-7299,185.97,trance,2002,56,43282,0.85,11273,783,"Berlin, Germany",Supernova,Guardian Angel,Novaspace
358285252,408646827,23154893,2.0,-2001,120977,gospel,0,19,1528908,654,122,35,"Detroit, MI",Walking Miracle,Til The Victory's Won,Vanessa Bell Armstrong
358435364,539644312,23149669,8.0,-5349,176.83,hip hop,2001,141,53878,482,20284,0.0,"East Flatbush, Brooklyn, NY",Genesis,We Got What You Want,Busta Rhymes
358435364,502974636,23149669,6.0,-6092,153052,roots reggae,1978,162,98518,1.0,20227,727,"Birmingham, England",Rage and Fury,Ku Klux Klan,Steel Pulse
358435364,443875676,23147057,11.0,-5054,114037,breakcore,1997,368,94686,385,41072,16,"Berlin, Germany",Live In Philadelphia,Destroy 2000 Years Of Culture,Atari Teenage Riot
358500778,215080319,23147057,4.0,-5752,151004,german pop,1978,0.0,29795,0.0,29795,2,HA$?meenlinna,Cha cha cha,Onni,Irwin Goodman
358500923,377075195,23147057,5.0,-7797,182962,los angeles,0,77,36804,0.63,3841,357,Not available,Gaitas Platinum,Un Ojo Dimos,Barrio Obrero
358500923,524822258,23144444,7.0,-5537,87003,country,2002,1,183732,943,115455,549,"Jackson, MS",Cry,Unsaveable (Album Version),Faith Hill
358500923,594854168,23136608,9.0,-7128,100029,post-grunge,2010,17,172766,793,50558,795,"Gainesville, FL",Release,Vacation Rain (Album),Sister Hazel
358681693,435405368,23136608,7.0,-6953,97958,ccm,0,247,114144,983,51934,33,CANADA - Ontario,Sieze The Day And Other Stories,Happy,Carolyn Arends
358681693,427446572,23133995,8.0,-7.99,159975,hip hop,2001,85,-220238,0.0,38449,421,Not available,City High,Sista,City High
358681693,240473746,23133995,0.0,-10258,59957,lovers rock,0,41,94161,41,94161,659,California - LA,Lovers Lounge Venue 7,Don't Let Go,Kofi
358685666,350628947,23133995,11.0,-3048,144412,dirty south rap,2007,64,92516,0.0,9124,663,Not available,Eat Or Get Ate,Eat Or Get Ate,Tum Tum
358685666,373011673,23131383,5.0,-9711,103414,chanson,0,52,2759044,466,19344,187,"Casablanca, Morocco",Collection,Le Bagad De Lann Bihoue,Alain Souchon
358844043,560205546,44018893,11.0,-10441,126966,pop rap,0,12,92833,1.0,45604,538,"Hacienda Heights, CA",Remixed at 16:05,Exit People,Fergie
358845025,576903816,23123546,0.0,-4818,111541,rap rock,1985,24,109757,887,54156,213,Not available,Freaky Styley,American Ghost Dance (2003 Digital Remastered),Red Hot Chili Peppers
358845025,386180416,2324371,11.0,-8955,130201,progressive house,1995,5,109444,1.0,16922,625,"Essex, England",Looking At You: The Club Anthems,Exodus,Sunscreem
358845025,496783015,23118322,7.0,-4547,151488,hip hop,2005,145,21871,1.0,21871,538,Not available,Das Rap Deutschland KettensA$?gen Massaker,Autofokus,K.I.Z.
358845025,997758396,23118322,5.0,-9647,92.98,jazz funk,0,1.0,10321,1.0,10321,304,"Chicago, IL",A Classic Soul Christmas,This Christmas (LP Version),Donny Hathaway
358845025,215080319,23118322,11.0,-9424,131989,dance rock,2004,27,12758,919,12758,82,"Los Angeles, CA",Metro: Greatest Hits,Now It's My Turn (Aqualite Mix),Berlin
358893493,378971864,23118322,7.0,-8029,90038,breakbeat,0,105,128725,347,61666,426,Not available,Garage Classics Volume II Summer Edition,Let Me Be Your Fantasy,Baby D
359064296,141419249,28058077,8.0,-12597,140007,dubstep,0,1,87258,633,444,335,Not available,Tales of the I-Them,Facemelt,FSTZ
359064296,503381236,23110485,2.0,-14039,112717,blues-rock,0,958,23621,958,23621,1.0,"Oakland, CA",Big Mama'S Door,Livin' In a Strain,Alvin Youngblood Hart
359075218,382426584,23110485,11.0,-10201,124976,tech house,1994,46,72336,1.0,23695,141,Not available,Das Telefon Sagt Du,Das Telefon sagt Du,Andreas Dorau
359075218,798409825,23107873,5.0,-8096,124534,piano rock,2002,223,180432,726,26189,48,"Denver, CO",How To Save A Life,Vienna,The Fray
359185993,602115455,23107873,2.0,-5179,89478,pop rap,2003,113,168212,948,104681,0.0,"Houston, TX",Tha Smokin' Nephew,Changed My Life,Baby Bash / Grimm
359185993,279172345,23107873,9.0,-10216,115934,ccm,0,109,78528,915,26988,545,Washington,The God Chasers,I Want To Know You More,Scott Krippayne
359185993,426709476,23107873,4.0,-8456,85375,celtic fusion,0,379,15755,1.0,15755,771,Oregon,I Nuovi Angeli Cantaitalia,Carovana,I Nuovi Angeli
359185993,471578248,23100036,2.0,-10841,141508,latin jazz,1982,248,73802,486,31753,0.37,"Jersey City, NJ",Electric Rendezvous,God Bird Change,Al DiMeola
359185993,284126949,22005506,6.0,-11168,119.99,singer-songwriter,1997,0.25,240937,745,37172,572,"Harlington, TX",Sand And Water,Fair Enough (LP Version),Beth Nielsen Chapman
359185993,334555146,23100036,11.0,-6354,119.95,electro,0,13,125889,803,25704,458,Not available,Rainboy,Deep Into The Day,Zuma
359185993,215080319,23100036,4.0,-7054,142192,pop rock,1998,22,53967,958,11756,1.0,Switzerland,Happy Already,Fish,Sportsguitar
359260264,35070666,23086975,0.0,-3325,97151,technical death metal,2006,261,28761,717,28761,0.67,Not available,The Hinderers,From The Blind (LP Version),Daath
359260264,307902094,23084363,11.0,-16376,90071,miami bass,0,152,170545,1.0,36311,417,Not available,The Final Chapter,Murda',Rodney O & Joe Cooley
359260264,422575523,23079138,0.0,-9884,107466,disco house,0,304,445232,963,18308,633,"Joliet, IL &amp; Atlanta, GA",Ann Nesby's Soulful Christmas,I'm Going All The Way (Album),Ann Nesby
359260264,265861049,23076526,0.0,-5418,140045,eurodance,2003,0.02,24358,649,24358,669,Not available,Gonna Move Ya!,Groovin',Jan Wayne
359260264,427446572,23071302,9.0,-3887,87636,salsa,0,264,94172,327,257,0.56,"Santo Domingo, Rep. Dom.",Running With Scissors,Simple Plan,Dominic
359290849,496381146,17029179,8.0,-11314,153802,pop rock,1972,595,33612,595,33612,541,"Philadelphia, Pennsylvania",AM Radio Gold: Hall & Oates (Remastered),Fall in Philadelphia,Hall & Oates
359290849,335933116,23071302,4.0,-6358,81319,bhangra,0,31,216497,425,69213,282,Denmark,Wild Rose,Wild Rose (Back 2 Basics Mix),Bombay Rockers
359290849,411364132,23071302,10.0,-9893,209649,dancehall,1999,203,57655,624,29474,181,"London, England",Total Reggae: Island Vibes,Olivia,Shinehead
359290849,38293509,23066077,6.0,-6145,159886,country,1999,21,72441,974,35613,788,"Medicine Lodge, KS",Emotion,Make Me Believe,Martina McBride
359290849,494489518,23066077,2.0,-11425,113.11,trip hop,1979,304,39477,899,39477,413,"New York, NY",New Hope For The Wretched,Sometimes I,Plasmatics
359324727,684478823,23063465,9.0,-5953,135914,teen pop,2009,3,-23739,1.0,29862,19,Not available,My Life Would Suck Without You,My Life Would Suck Without You,Kelly Clarkson
359324727,81839438,23060853,8.0,-4438,124144,grunge,1992,14,66712,1.0,17657,913,"Seattle, WA",Music Bank,God Smack,Alice In Chains
359324727,375984302,23060853,5.0,-5046,140444,blues-rock,1998,41,84541,899,39692,0.0,"Portsmouth, VA",Where Blue Begins,Nobody To Blame,Deborah Coleman
359324727,612067268,23055628,10.0,-4883,87992,hip hop,2007,1,94888,915,27225,852,Not available,Irreemplazable,Irreplaceable (Irreemplazable),BeyoncA(c)
359324727,407233015,23053016,4.0,-4213,127779,pop rap,2009,96,114744,645,68413,557,"New York, NY [Washington Heights]",Guilt,Life Of A Star,MIMS
359438557,215080319,23053016,11.0,-11485,97004,dancehall,1994,163,139385,673,76877,0.77,"St. Mary's, Jamaica",Lover Girl,Bare As You Dare,Lady Saw
359447512,642110731,23050404,10.0,-8668,95752,hip hop,1998,177,148219,745,22241,388,Not available,It's Dark And Hell Is Hot,Look Thru My Eyes,DMX
359542313,645872311,23047791,6.0,-8.21,96179,hip hop,2005,41,41335,0.0,41335,266,Not available,Dirty Harry,Dirty Harry (Single Edit),Gorillaz
359542313,437464554,23047791,2.0,-14743,123871,brazilian pop music,1999,728,78056,121,41001,507,Not available,Live At The Blue Note,Wave,Gal Costa
359662997,440991538,23047791,9.0,-6694,180008,dancehall,0,15,70049,0.0,3597,0.0,California,Assassin Out of Custody,Str8 M.O.B.,Assassin
359662997,704963317,23042567,4.0,-5981,86.82,post-grunge,2003,38,115182,0.0,44697,189,"Escatawpa, MS",Here Without You,It's Not Me,3 Doors Down
359706047,616922368,23037342,2.0,-12283,139841,post-grunge,0,16,14491,0.0,14491,1.0,"Gainesville, FL",This Kind Of Love,This Kind Of Love (Full Band),Sister Hazel
359709363,277753672,10616118,10.0,-16657,120317,patriotic,0,451,7327,0.0,7327,384,Not available,Liberty For All!,Fanfare For Freedom,US Coast Guard Band
359757244,29127103,17172853,0.0,-32033,87735,early music,0,726,77277,726,77277,755,"Geneva, Switzerland",Bach: Organ Works Vol.2,Fantasia In C Major BWV 570,Lionel Rogg
359757244,327736683,23024281,5.0,-6171,159248,dancehall,2006,27,24852,0.4,24852,446,"Kingston, Jamaica",Concept Of Life,Imagination,Beenie Man
359757244,471578248,23024281,8.0,-5106,104.0,chanson,2004,21,58197,1.0,58197,701,"Carcassonne, France",J'Aime Pas L'Amour,EnervA(c),Olivia Ruiz
359757244,398442224,23024281,2.0,-12166,234361,chanson,2006,69,60191,494,8964,81,Not available,Piano Voix,Canal de jonage,"MichA""le Bernard"
359775662,227625276,23024281,1.0,-5555,111116,hip hop,0,108,97028,772,3405,327,Pennsylvania,Serious Friction,Love_ Respect & Loyalty (feat. Sophie & Cait La Lee),Proficy
359775662,27292161,23008608,8.0,-5472,108011,post-grunge,2003,14,103868,311,47275,122,"Pittsburgh, Pennsylvania",Vonray,Part Of Me (LP Version),Vonray
359775662,645578916,23005995,10.0,-4134,150226,indie rock,1999,22,71741,0.0,29572,474,"Manchester, England",Greatest Hits,Keep The Circle Around,Inspiral Carpets
359780053,334706549,23005995,7.0,-7837,91973,post-grunge,1998,46,275411,692,211356,163,Not available,Boo-Tay,Tobacco Spit,Bare Jr.
359807225,362238747,23000771,9.0,-9748,142024,frevo,0,0.01,6938,887,27306,858,Not available,No Control,No Control,Eddie
359807225,375984302,23000771,10.0,-6564,108292,salsa,1999,211,112471,969,5472,45,Not available,Greatest Salsa Classic Volumen 3,Vitamina,Sonora Carruseles
359873046,313562114,22998159,9.0,-19.64,111577,latin jazz,2003,557,66189,638,66189,697,"Beirut, Lebanon",Sylvia,Devon,Gabriel Yared
360053307,212045406,22995546,9.0,-8042,158113,lovers rock,0,68,13876,773,13876,761,Not available,Strictly The Best 28,YOUR LOVE,Freddie McGregor
360053307,320507918,36098567,2.0,-9795,131.98,post-grunge,2010,0.0,47164,1.0,47164,593,"Vancouver, British Columbia, Cana",Far Beyond The Endless,Far Beyond The Endless,Moist
360053307,78289886,22985098,5.0,-7256,96224,vocal jazz,2007,487,65816,838,65816,0.64,London,ESSENTIAL 08,Valerie,Amy Winehouse
360053307,525497119,22979873,2.0,-5118,239407,groove metal,2007,54,27689,508,3006,1.0,CA,War Of Aggression,In Hell (Album Version),A Perfect Murder
360053307,305579278,22979873,3.0,-4858,95068,dance rock,0,16,56226,266,56226,534,Not available,Le PrA(c)sent,Je n'irai pas ailleurs,France D' Amour
360054673,495293621,22979873,4.0,-12772,135175,blues-rock,1995,244,68126,638,23462,685,Not available,Bone To Pick,Not Buried Deep Enough,The Gone Jackals
360145057,394394856,22972036,6.0,-7336,106.01,ballad,2009,0.0,111744,781,55279,505,Not available,Toutes Les Femmes En Moi,L'Amour Existe Encore,Lara Fabian
360145057,365143804,22969424,1.0,-6525,157103,alternative,0,99,44665,0.0,9881,749,Not available,Unknown Pleasures [Collector's Edition],Transmission - [The Factory_ Manchester Live 11 April 1980],Joy Division
360145057,517298018,22969424,7.0,-20958,151444,soundtrack,0,273,197852,741,75686,885,"NEW YORK, New York",War of the Worlds,Escape From The City,John Williams
360145057,212045406,22966812,2.0,-7262,119.27,dancehall,2009,21,24331,826,24331,946,Not available,5150 Rule,Gangsta Roll,Ini Kamoze
360145057,266955186,22966812,2.0,-19293,79.96,chill-out,0,42,146905,834,71671,162,Not available,Joe Sent Me,Life Force,Vanessa Daou
360163491,547952942,22966812,6.0,-9349,167377,dancehall,1992,42,31269,337,31269,781,Not available,Don Dada,Oh It's You,Super Cat
360163491,624425493,22961587,11.0,-4882,105206,hip hop,2004,933,1462,692,63902,205,"Los Angeles, CA",Total Workout Running 102 - 135 - 84bpm Ideal For Jogging_ Running_ Treadmill & General Fitness,Let's Get It Started,Black Eyed Peas
360170271,630187627,22961587,7.0,-3782,92099,alternative metal,2003,6,167293,915,36361,34,"Los Angeles, CA",Strays,True Nature,Jane's Addiction
360170271,217993638,22961587,2.0,-16113,78109,hard bop,0,176,301416,362,210935,339,Not available,Live On The Road,Speak Low,Mike Vax
360170271,64102029,22958975,7.0,-8064,102984,blues-rock,1974,57,310251,793,9405,598,England,In Concert: Merchants Of Cool,Rock Steady,Bad Company
360170271,331744767,22958975,4.0,-9655,149844,roots reggae,0,0.0,-331638,1.0,30986,65,Not available,Say Something,Say Something,Tony Tuff
360200448,299705214,22958975,11.0,-5.01,157137,roots reggae,0,7,94687,0.91,17819,148,Not available,Harmony House Verse 2,Simple Communication,Jimmy Riley
360200448,360053307,20325832,7.0,-12464,106822,latin jazz,1995,1,83913,1.0,27581,0.21,"Havana, Cuba [Jesus Maria]",Arriba!,Federico,Mongo Santamaria Orchestra
360200448,661648182,22953751,5.0,-5426,139629,dance pop,2002,225,9674,0.0,9674,264,Not available,Christina Aguilera/Stripped,Cruz,Christina Aguilera
360344686,212045406,22953751,0.0,-11957,163725,dub,2003,248,237238,339,8699,0.0,Not available,Carrier Track,EU A4,Stress Assassin
360344686,19742668,44199138,1.0,-5639,136981,trance,2008,367,129102,882,41417,1.0,Not available,Feeling,Feeling,Jaco & Mixxmaster
360344686,246340714,22951138,9.0,-4198,187807,blues-rock,0,2,33922,478,33922,457,Not available,Matumago X Press,Amalgama,Word
360344686,265861049,22951138,0.0,-9698,119336,latin jazz,0,137,140241,0.0,39688,581,"Havana, Cuba [Jesus Maria]",Santa Maria,Boogaloo Wow,Mongo Santamaria
360344686,310065425,22951138,0.0,-10685,156414,german pop,1982,99,46704,0.0,46704,757,Not available,Hohe Berge,Komm Computer,Frl.Menke
